ubigeo_departamento,ubigeo_provincia,ubigeo_distrito,departamento,provincia,distrito,pct_actas,actas_contabilizadas,total_actas,votos_emitidos,votos_validos,votos_blancos,votos_nulos,partido_keiko,candidato_keiko,votos_keiko,pct_keiko,partido_roberto,candidato_roberto,votos_roberto,pct_roberto,ganador,margen
110000,110300,110306,JUNÍN,JAUJA,EL MANTARO,100,8,8,1687,1575,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,782,49.651,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,793,50.349,Roberto Sanchez,0.6980
110000,110300,110307,JUNÍN,JAUJA,HUAMALÍ,100,6,6,1206,1121,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,514,45.852,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,607,54.148,Roberto Sanchez,8.2960
110000,110300,110308,JUNÍN,JAUJA,HUARIPAMPA,100,4,4,699,635,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,303,47.717,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,332,52.283,Roberto Sanchez,4.5660
110000,110300,110309,JUNÍN,JAUJA,HUERTAS,100,8,8,1634,1498,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,854,57.009,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,644,42.991,Keiko Fujimori,14.0180
110000,110300,110310,JUNÍN,JAUJA,JANJAILLO,100,3,3,428,393,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,156,39.695,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,237,60.305,Roberto Sanchez,20.6100
110000,110300,110301,JUNÍN,JAUJA,JAUJA,100,44,44,9919,9223,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,4544,49.268,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,4679,50.732,Roberto Sanchez,1.4640
110000,110300,110311,JUNÍN,JAUJA,JULCÁN,100,4,4,682,646,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,295,45.666,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,351,54.334,Roberto Sanchez,8.6680
110000,110300,110312,JUNÍN,JAUJA,LEONOR ORDOÑEZ,100,5,5,1085,995,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,454,45.628,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,541,54.372,Roberto Sanchez,8.7440
110000,110300,110313,JUNÍN,JAUJA,LLOCLLAPAMPA,100,5,5,917,852,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,399,46.831,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,453,53.169,Roberto Sanchez,6.3380
110000,110300,110314,JUNÍN,JAUJA,MARCO,100,6,6,1043,984,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,450,45.732,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,534,54.268,Roberto Sanchez,8.5360
110000,110300,110315,JUNÍN,JAUJA,MASMA,100,7,7,1299,1190,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,504,42.353,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,686,57.647,Roberto Sanchez,15.2940
110000,110300,110332,JUNÍN,JAUJA,MASMA CHICCHE,100,3,3,537,501,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,293,58.483,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,208,41.517,Keiko Fujimori,16.9660
110000,110300,110316,JUNÍN,JAUJA,MOLINOS,100,6,6,1160,1058,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,399,37.713,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,659,62.287,Roberto Sanchez,24.5740
110000,110300,110317,JUNÍN,JAUJA,MONOBAMBA,100,5,5,940,877,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,530,60.433,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,347,39.567,Keiko Fujimori,20.8660
110000,110300,110318,JUNÍN,JAUJA,MUQUI,100,4,4,670,628,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,292,46.497,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,336,53.503,Roberto Sanchez,7.0060
110000,110300,110319,JUNÍN,JAUJA,MUQUIYAUYO,100,7,7,1486,1408,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,532,37.784,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,876,62.216,Roberto Sanchez,24.4320
110000,110300,110320,JUNÍN,JAUJA,PACA,100,4,4,666,617,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,209,33.874,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,408,66.126,Roberto Sanchez,32.2520
110000,110300,110321,JUNÍN,JAUJA,PACCHA,100,6,6,1172,1107,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,401,36.224,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,706,63.776,Roberto Sanchez,27.5520
110000,110300,110322,JUNÍN,JAUJA,PANCAN,100,6,6,1209,1154,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,546,47.314,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,608,52.686,Roberto Sanchez,5.3720
110000,110300,110323,JUNÍN,JAUJA,PARCO,100,5,5,928,863,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,316,36.616,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,547,63.384,Roberto Sanchez,26.7680
110000,110300,110324,JUNÍN,JAUJA,POMACANCHA,100,5,5,958,893,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,560,62.71,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,333,37.29,Keiko Fujimori,25.4200
110000,110300,110325,JUNÍN,JAUJA,RICRAN,100,4,4,664,616,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,301,48.864,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,315,51.136,Roberto Sanchez,2.2720
110000,110300,110326,JUNÍN,JAUJA,SAN LORENZO,100,8,8,1584,1501,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,791,52.698,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,710,47.302,Keiko Fujimori,5.3960
110000,110300,110327,JUNÍN,JAUJA,SAN PEDRO DE CHUNAN,100,3,3,464,446,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,215,48.206,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,231,51.794,Roberto Sanchez,3.5880
110000,110300,110333,JUNÍN,JAUJA,SAUSA,100,9,9,1856,1741,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,860,49.397,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,881,50.603,Roberto Sanchez,1.2060
110000,110300,110328,JUNÍN,JAUJA,SINCOS,100,12,12,2458,2250,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1124,49.956,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1126,50.044,Roberto Sanchez,0.0880
110000,110300,110329,JUNÍN,JAUJA,TUNAN MARCA,100,4,4,695,660,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,319,48.333,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,341,51.667,Roberto Sanchez,3.3340
110000,110300,110330,JUNÍN,JAUJA,YAULI,100,4,4,841,803,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,326,40.598,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,477,59.402,Roberto Sanchez,18.8040
110000,110300,110334,JUNÍN,JAUJA,YAUYOS,100,24,24,5468,5105,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2402,47.052,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2703,52.948,Roberto Sanchez,5.8960
110000,110400,110402,JUNÍN,JUNÍN,CARHUAMAYO,100,14,14,2788,2587,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,908,35.099,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1679,64.901,Roberto Sanchez,29.8020
110000,110400,110401,JUNÍN,JUNÍN,JUNÍN,100,29,29,6106,5607,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2040,36.383,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3567,63.617,Roberto Sanchez,27.2340
110000,110400,110403,JUNÍN,JUNÍN,ONDORES,100,6,6,1031,950,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,320,33.684,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,630,66.316,Roberto Sanchez,32.6320
110000,110400,110404,JUNÍN,JUNÍN,ULCUMAYO,100,15,15,2350,2185,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,553,25.309,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1632,74.691,Roberto Sanchez,49.3820
110000,110700,110702,JUNÍN,SATIPO,COVIRIALI,100,16,16,3401,3187,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1244,39.034,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1943,60.966,Roberto Sanchez,21.9320
110000,110700,110703,JUNÍN,SATIPO,LLAYLLA,100,15,15,3110,2925,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,934,31.932,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1991,68.068,Roberto Sanchez,36.1360
110000,110700,110704,JUNÍN,SATIPO,MAZAMARI,100,72,72,14072,13123,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,5938,45.249,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,7185,54.751,Roberto Sanchez,9.5020
110000,110700,110705,JUNÍN,SATIPO,PAMPA HERMOSA,100,15,15,2580,2424,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,810,33.416,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1614,66.584,Roberto Sanchez,33.1680
110000,110700,110706,JUNÍN,SATIPO,PANGOA,100,159,159,29253,27213,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,10724,39.408,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,16489,60.592,Roberto Sanchez,21.1840
110000,110700,110707,JUNÍN,SATIPO,RÍO NEGRO,100,66,66,12957,12106,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,4852,40.079,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,7254,59.921,Roberto Sanchez,19.8420
110000,110700,110708,JUNÍN,SATIPO,RÍO TAMBO,100,86,86,10494,9597,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,4874,50.787,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,4723,49.213,Keiko Fujimori,1.5740
110000,110700,110701,JUNÍN,SATIPO,SATIPO,100,103,103,21335,19860,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,9769,49.189,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,10091,50.811,Roberto Sanchez,1.6220
110000,110700,110709,JUNÍN,SATIPO,VIZCATÁN DEL ENE,100,13,13,1906,1855,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,112,6.038,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1743,93.962,Roberto Sanchez,87.9240
110000,110500,110502,JUNÍN,TARMA,ACOBAMBA,100,28,28,6085,5559,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,3639,65.461,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1920,34.539,Keiko Fujimori,30.9220
110000,110500,110503,JUNÍN,TARMA,HUARICOLCA,100,7,7,1396,1289,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,666,51.668,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,623,48.332,Keiko Fujimori,3.3360
110000,110500,110504,JUNÍN,TARMA,HUASAHUASI,100,28,28,6098,5604,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2683,47.877,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2921,52.123,Roberto Sanchez,4.2460
110000,110500,110505,JUNÍN,TARMA,LA UNIÓN,100,10,10,2157,2026,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,979,48.322,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1047,51.678,Roberto Sanchez,3.3560
110000,110500,110506,JUNÍN,TARMA,PALCA,100,19,19,3976,3681,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1934,52.54,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1747,47.46,Keiko Fujimori,5.0800
110000,110500,110507,JUNÍN,TARMA,PALCAMAYO,100,12,12,2393,2164,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1243,57.44,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,921,42.56,Keiko Fujimori,14.8800
110000,110500,110508,JUNÍN,TARMA,SAN PEDRO DE CAJAS,100,12,12,2001,1816,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1093,60.187,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,723,39.813,Keiko Fujimori,20.3740
110000,110500,110509,JUNÍN,TARMA,TAPO,100,13,13,2536,2359,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,883,37.431,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1476,62.569,Roberto Sanchez,25.1380
110000,110500,110501,JUNÍN,TARMA,TARMA,100,133,133,29834,27544,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,14408,52.309,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,13136,47.691,Keiko Fujimori,4.6180
110000,110600,110602,JUNÍN,YAULI,CHACAPALPA,100,3,3,586,557,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,204,36.625,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,353,63.375,Roberto Sanchez,26.7500
110000,110600,110603,JUNÍN,YAULI,HUAY-HUAY,100,4,4,884,829,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,150,18.094,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,679,81.906,Roberto Sanchez,63.8120
110000,110600,110601,JUNÍN,YAULI,LA OROYA,100,39,39,8391,7851,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,3153,40.16,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,4698,59.84,Roberto Sanchez,19.6800
110000,110600,110604,JUNÍN,YAULI,MARCAPOMACOCHA,100,6,6,718,673,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,330,49.034,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,343,50.966,Roberto Sanchez,1.9320
110000,110600,110605,JUNÍN,YAULI,MOROCOCHA,100,12,12,2093,1970,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,598,30.355,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1372,69.645,Roberto Sanchez,39.2900
110000,110600,110606,JUNÍN,YAULI,PACCHA,100,5,5,1054,994,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,430,43.26,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,564,56.74,Roberto Sanchez,13.4800
110000,110600,110607,JUNÍN,YAULI,SANTA BÁRBARA DE CARHUACAYÁN,100,3,3,502,473,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,201,42.495,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,272,57.505,Roberto Sanchez,15.0100
110000,110600,110610,JUNÍN,YAULI,SANTA ROSA DE SACCO,100,21,21,4526,4237,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1775,41.893,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2462,58.107,Roberto Sanchez,16.2140
110000,110600,110608,JUNÍN,YAULI,SUITUCANCHA,100,3,3,580,528,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,152,28.788,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,376,71.212,Roberto Sanchez,42.4240
110000,110600,110609,JUNÍN,YAULI,YAULI,100,9,9,1815,1671,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,599,35.847,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1072,64.153,Roberto Sanchez,28.3060
120000,120800,120801,LA LIBERTAD,ASCOPE,ASCOPE,100,23,23,4857,4501,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2867,63.697,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1634,36.303,Keiko Fujimori,27.3940
120000,120800,120808,LA LIBERTAD,ASCOPE,CASA GRANDE,100,81,81,18133,16755,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,9636,57.511,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,7119,42.489,Keiko Fujimori,15.0220
120000,120800,120802,LA LIBERTAD,ASCOPE,CHICAMA,100,48,48,10491,9501,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,5779,60.825,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3722,39.175,Keiko Fujimori,21.6500
120000,120800,120803,LA LIBERTAD,ASCOPE,CHOCOPE,100,33,33,7324,6764,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,4092,60.497,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2672,39.503,Keiko Fujimori,20.9940
120000,120800,120805,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,100,8,8,1812,1711,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,986,57.627,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,725,42.373,Keiko Fujimori,15.2540
120000,120800,120806,LA LIBERTAD,ASCOPE,PAIJÁN,100,73,73,16768,15515,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,10679,68.83,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,4836,31.17,Keiko Fujimori,37.6600
120000,120800,120807,LA LIBERTAD,ASCOPE,RÁZURI,100,23,23,5163,4731,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,3076,65.018,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1655,34.982,Keiko Fujimori,30.0360
120000,120800,120804,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,100,55,55,12415,11589,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,5716,49.323,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,5873,50.677,Roberto Sanchez,1.3540
120000,120200,120202,LA LIBERTAD,BOLÍVAR,BAMBAMARCA,100,10,10,1240,1129,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,526,46.59,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,603,53.41,Roberto Sanchez,6.8200
120000,120200,120201,LA LIBERTAD,BOLÍVAR,BOLÍVAR,100,12,12,1525,1406,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,659,46.871,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,747,53.129,Roberto Sanchez,6.2580
120000,120200,120203,LA LIBERTAD,BOLÍVAR,CONDORMARCA,100,7,7,669,618,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,157,25.405,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,461,74.595,Roberto Sanchez,49.1900
120000,120200,120204,LA LIBERTAD,BOLÍVAR,LONGOTEA,100,7,7,934,883,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,390,44.168,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,493,55.832,Roberto Sanchez,11.6640
120000,120200,120206,LA LIBERTAD,BOLÍVAR,UCHUMARCA,100,7,7,1037,971,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,304,31.308,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,667,68.692,Roberto Sanchez,37.3840
120000,120200,120205,LA LIBERTAD,BOLÍVAR,UCUNCHA,100,5,5,519,494,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,110,22.267,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,384,77.733,Roberto Sanchez,55.4660
120000,120900,120901,LA LIBERTAD,CHEPÉN,CHEPÉN,100,148,148,33105,30847,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,18601,60.301,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,12246,39.699,Keiko Fujimori,20.6020
120000,120900,120902,LA LIBERTAD,CHEPÉN,PACANGA,100,55,55,12318,11348,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,5792,51.04,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,5556,48.96,Keiko Fujimori,2.0800
120000,120900,120903,LA LIBERTAD,CHEPÉN,PUEBLO NUEVO,100,37,37,8160,7544,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,4013,53.195,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3531,46.805,Keiko Fujimori,6.3900
120000,121100,121101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,100,43,43,8769,8069,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,5632,69.798,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2437,30.202,Keiko Fujimori,39.5960
120000,121100,121102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,100,13,13,2033,1884,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1306,69.321,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,578,30.679,Keiko Fujimori,38.6420
120000,121100,121103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,100,8,8,1131,1054,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,707,67.078,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,347,32.922,Keiko Fujimori,34.1560
120000,121100,121104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,100,19,19,2990,2678,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1463,54.63,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1215,45.37,Keiko Fujimori,9.2600
120000,121000,121003,LA LIBERTAD,JULCÁN,CALAMARCA,100,20,20,2855,2631,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1095,41.619,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1536,58.381,Roberto Sanchez,16.7620
120000,121000,121002,LA LIBERTAD,JULCÁN,CARABAMBA,100,20,20,3862,3603,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1983,55.037,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1620,44.963,Keiko Fujimori,10.0740
120000,121000,121004,LA LIBERTAD,JULCÁN,HUASO,100,18,18,2768,2596,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,631,24.307,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1965,75.693,Roberto Sanchez,51.3860
120000,121000,121001,LA LIBERTAD,JULCÁN,JULCÁN,100,36,36,6849,6211,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2940,47.335,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3271,52.665,Roberto Sanchez,5.3300
120000,120400,120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,100,24,24,4540,4219,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1782,42.237,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2437,57.763,Roberto Sanchez,15.5260
120000,120400,120403,LA LIBERTAD,OTUZCO,CHARAT,100,9,9,1452,1355,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,770,56.827,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,585,43.173,Keiko Fujimori,13.6540
120000,120400,120404,LA LIBERTAD,OTUZCO,HUARANCHAL,100,16,16,2579,2400,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1378,57.417,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1022,42.583,Keiko Fujimori,14.8340
120000,120400,120405,LA LIBERTAD,OTUZCO,LA CUESTA,100,4,4,636,603,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,345,57.214,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,258,42.786,Keiko Fujimori,14.4280
120000,120400,120413,LA LIBERTAD,OTUZCO,MACHE,100,11,11,2139,1985,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,874,44.03,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1111,55.97,Roberto Sanchez,11.9400
120000,120400,120401,LA LIBERTAD,OTUZCO,OTUZCO,100,80,80,17671,15987,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,6912,43.235,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,9075,56.765,Roberto Sanchez,13.5300
